2429	West-Afrika	7729885	1
2429	West	7729885	0
2429	Centraal-Afrika	7729886	0
2429	Afrika	6255146	0
2429	Nigeria	2328926	0
64235	Utrecht 2745912	1
64235	Utrecht	2745912	0
64235	Utrecht	2745912	0
64235	Utrecht	2745912	0
213283	Amsterdam	2759794	0
213283	New York	5128581	0
213283	Ottawa	6094817	0
213283	Londen	2643743	0
213283	VS	6252001	0
213283	Canada	6251999	0
213283	Verenigd Koninkrijk	0
213283	China	1814991	0
213283	Rusland	2017370	0
213283	Australië	2077456	0
213283	Verenigde Staten	6252001	0
213283	Canada	6251999	0
213283	VS	6252001	0
213283	China	1814991	0
213283	Hongkong	1819730	0
213283	Taiwan	1668284	0
78388	Rusland	2017370	1
78388	Rusland	2017370	0
78388	Bachtsjisarai	712969	0
78388	Simferopol	693805	0
78388	Sebastopol	694423	0
78388	Krim	703883	0
78388	Rusland	2017370	0
78388	Rusland	2017370	0
78388	Oekraïne	690791	0
78388	Rusland	2017370	0
78388	Rusland	2017370	0
78388	Rusland	2017370	0
78388	Moskou	524901	0
78388	Krim	703883	0
78388	Rusland	2017370	0
78388	Moskou	524901	0
78388	Bachtsjisarai	712969	0
78388	Krim	703883	0
78388	Bachtsjisarai	712969	0
78388	Krim	703883	0
78388	Krim	703883	0
78388	Krim	703883	0
78388	Krim	703883	0
78388	Rusland	2017370	0
78388	Bachtsjisarai	712969	0
148365	Best	2759040	0
148365	Best	2759040	0
148365	Eindhoven	2756253	0
148365	TU Eindhoven	6954607	0
187136	Groningen	2755249	0
118348	Nederland	2750405	0
118348	Nederland	2750405	0
129703	Italie	3175395	0
129703	Griekenland	390903	0
129703	Dublin	2964574	0
129703	Dublin	2964574	0
129703	Hongarije	719819	0
60970	R'dam	2747891	1
60970	Rotterdam	2747891	0
60970	Centraal Station	6639996	0
51825	Utrecht	2745909	0
51825	Overijssel	2748838	0
51825	Rijk	2750405	0
218947	Nederland	2750405	0
218947	Nederland	2750405	0
218947	Nederland	2750405	0
185532	Rusland	2017370	1
185532	VS	6252001	1
185532	Rusland	2017370	0
185532	Verenigde Staten	6252001	0
185532	Rusland	2017370	0
185532	Nederland	2750405	0
185532	Rusland	2017370	0
185532	Rusland	2017370	0
185532	Rusland	2017370	0
185532	Rusland	2017370	0
185532	Rusland	2017370	0
185532	Brussel	2800866	0
185532	Europa	6255148	0
185532	Brussel	2800866	0
185532	Rusland	2017370	0
185532	Europa	6255148	0
185532	Nederland	2750405	0
185532	VS	6252001	0
16243	Rusland	2017370	1
16243	Libie	2215636	1
16243	Rusland	2017370	0
16243	Libie	2215636	0
16243	Libie	2215636	0
16243	Rusland	2017370	0
16243	Verenigde Arabische Emiraten	290557	0
16243	Emiraten	290557	0
16243	Golfstaten	0
16243	Libie	2215636	0
16243	Libie	2215636	0
16243	Golfstaten	12218088	0
16243	Libie	2215636	0
37114	Roermond	2748000	0
37114	Echt	2756444	0
37114	Utrecht	2745912	0
37114	Geldermalsen	2755633	0
37114	Echt	2756444	0
156119	Londen	2643743	1
207951	Nederland	2750405	1
207951	Nederland	2750405	0
207951	Nederland	2750405	0
207951	Nederland	2750405	0
207951	Duitsland	2921044	0
207951	Frankrijk	3017382	0
207951	Zwitserland	2658434	0
207951	Oostenrijk	2782113	0
207951	Luxemburg	2960313	0
207951	Denemarken	2623032	0
207951	Oostenrijk	2782113	0
207951	Italie	3175395	0
80762	Nederland	2750405	0
146512	Biddinghuizen	2758992	0
234960	Syrie	163843	0
234960	Verenigd Koninkrijk	0
234960	al-Badia	163842	0
234960	Palmyra	163808	0
234960	Irak	99237	0
234960	Syrie	163843	0
234960	Syrie	163843	0
234960	Al-Tanf	6734634	0
234960	Irak	99237	0
234960	Syrie	163843	0
108136	Griekenland	390903	0
108136	Griekenland	390903	0
108136	Griekenland	390903	0
27845	Borneo	1648148	0
27845	Mahakam	1636868	0
27845	Golden Gate Bridge	5352844	0
27845	San Francisco	5391959	0
215742	Oekraïne	690791	1
215742	Oekraïne	690791	0
215742	Charkov	706483	0
163777	Duitsland	2921044	1
163777	Duitsland	2921044	0
163777	Duitsland	2921044 	0
163777	Sleeswijk-Holstein	2838632	0
163777	Nedersaksen	2862926	0
163777	Hamburg	2911297	0 
163777	Mecklenburg-Voor-Pommeren	2872567	0
163777	Saksen	2842566	0
163777	Saksen-Anhalt	2842565	0
163777	Thüringen	2822542	0
163777	Bremen	2944388	0
163777	Hannover	2910831	0
163777	Braunschweig	2945024	0
163777	Göttingen	2918632	0
163777	Wolfsburg	2806654	0
163777	Hamburg	2911298	0
163777	Kiel	2891122	0
163777	Nederland	2750405	0
163777	Berlijn	2950159	0
163777	Hamburg	2911297	0
163777	Elbe	2931271	0
163777	Berlijn	2950159	0
37678	Vermont	5242283	1
37678	Vermont	5242283	0
37678	Vermont	5242283	0
37678	Maryland	4361885	0
37678	New York	5128638	0
37678	Nederland	2750405	0
37678	Brabant	2749990	0
37678	Boxtel	2758459	0
37678	Haaren	2755008	0
37678	Frankrijk	3017382	0
37678	Bulgarije	732800	0
37678	Tsjechie	3077311	0
37678	Polen	798544	0

30665	Nederland	2750405	0
30665	Nederland	2750405	0
30665	Verenigde Staten	6252001	0
45222	Bleiswijk	2758838	1
45222	Bleiswijk	2758838	0
103858	Dordrecht	2756669	1
103858	Dordrecht	2756669	0
103858	Dordrecht	2756669	0
103858	Dordrecht	2756669	0
103858	Dordrecht	2756669	0
103858	Oude Maas	2749069	0
103858	Noord	2750000	0
103858	Beneden-Merwede	2759211	0
103858	Drechtsteden	7302152	0
103858	Dordrecht	2756669	0

90205	New York	5128581	0
90205	New York	5128581	0
90205	Parijs	2988507	0
90205	New York	5128581	0
90205	Afrika	6255146	0
90205	Azië	6255147	0
90205	New York	5128581	0
90205	Parijs	2988507	0
90205	Verenigde Staten	6252001	0
90205	China	1814991	0
181019	Leeuwarden	2751792	1
181019	Leeuwarden	2751792	0

172752	Ankara	323786	0
172752	Manhattan	5125771	0
172752	Iran	130758	0
172752	Iran	130758	0
172752	Teheran	112931	0
172752	VS	6252001	0
172752	Iran	130758	0
15220	Zwitserland	2658434	0
15220	Italie	3175395	0
15220	Corsica	3023519	0
15220	Corsica	3023519	0
15220	Marseille	2995469	0
15220	Frankrijk	3017382	0
15220	Belgie	2802361	0
102457	Amerika	6252001	0

45866	Nederland	2750405	0
45866	Amsterdam	2759794	0
45866	Breda	2758401	0
45866	Zwolle	2743477	0
201019	Den Haag	2747372	0
201019	Den Haag	2747372	0
82231	A'dam	2759793	1
82231	Amsterdam	2759793	0
82231	Amsterdam	2759793	0
82231	Amsterdam	2759793	0
16085	Libië	2215636	0
16085	Brega	2215210	0
16085	Ajdabiya	89113	0
59549	Lemmer	2751729	1
59549	Lemmer	2751729	0
59549	Koudum	2752367	0
59549	Langweer	2751888	0
59549	Lemmer	2751729	0
93710	Amsterdam-Zuid	11525050	0
89940	VS	6252001	0
89940	San Francisco	5391959	0
89940	Malibu	5369906	0
89940	Silicon Valley	6940309	0
254236	Brienz	2661398	0
254236	Brienz	2661398	0
201494	Verenigd Koninkrijk	2635167	0
176241	Israël	294640	1
176241	Israël	294640	0
176241	Israël	294640	0
176241	Israël	294640	0
176241	Israël	294640	0
176241	Israël	294640	0
176241	Jeruzalem	281184	0
176241	Haifa	294801	0
176241	Jeruzalem	281184	0
176241	Haifa	294801	0
176241	Jeruzalem	281184	0
176241	Israël	294640	0
176241	Algerije	2589581		0
176241	Dubai	292223	0
176241	Israël	294640	0
203013	Irak	99237	1
203013	Nederland	2750405	1
203013	Irak	99237	0
203013	Hawija	95889	0
203013	Hawija	95889	0
203013	Nederland	2750405	0
203013	Mosul	99072	0
203013	Nederland	2750405	0
203013	Nederland	2750405	0
203013	Nederland	2750405	0
173157	Utrecht	2745909	0
173157	Utrecht	2745909	0
173157	Noord-Holland	2749879	0
173157	Friesland	2755812	0
162305	West-Europa	9408659	0
102869	Eindhoven	2756253	1
102869	Eindhoven	2756253 	0
102869	Best	2759040	0
102869	Heesch	2754635	0

180638	Oekraïne	690791	0
180638	Oekraïne	690791	0
180638	Rusland	2017370	0
180638	Kremlin	7289610	0
211140	Nederland	2750405	1
211140	Verenigde Staten	6252001	0
211140	Nederland	2750405	0
211140	Nederland	2750405	0
211140	Nederland	2750405	0
211140	Groningen	2755249	0
211140	Nederland	2750405	0
211140	Nederland	2750405	0
211140	Nederland	2750405	0
211140	Nederland	2750405	0
211140	Noorwegen	3144096	0
211140	Verenigd Koninkrijk	2635167	0
211140	Nederland	2750405	0
211140	Noorwegen	3144096	0
211140	Rusland	2017370	0
211140	Rusland	2017370	0
211140	Noordzee	2960848	0
37330	Verenigde Staten	6252001	0
37330	Verenigde Staten	6252001	0
134621	Rijnland-Palts	2847618	0
134621	Waldböckelheim	2815139	0
200002	Oekraïne	690791	1
200002	VS	6252001	1
200002	Oekraïne	690791	0
200002	Oekraïne	690791	0
200002	Oekraïne	690791	0
200002	Oekraïne	690791	0
200002	Kiev	703448	0
251941	Belgie	2802361	1
251941	Duitsland	2921044	1
251941	Belgie	2802361	0
251941	Duitsland	2921044	0
251941	Brussel	2800866	0
251941	Brussel	2800866	0
251941	Brussel	2800866	0
29903	Haghorst	2754959	1
29903	Wilhelminakanaal	2744419	0
29903	Haghorst	2754959	0
29903	Haghorst	2754959	0
103527	Colombia	3686110	0
103527	Colombia	3686110	0
141040	Qmenas	166161	0
141040	Syrie	163843	0
203497	Laren	2751874	0
203497	Noord-Holland	2749879	0
203497	Laren	2751874	0
174624	Cannes	3028808	0
174624	Cannes	3028808	0
174624	Cannes	3028808	0
174624	Cannes	3028808	0
174624	Cannes	3028808	0
174624	Cannes	3028808	0
167549	Normandie	11071621	0
167549	Saint-Étienne-du-Rouvray	2980236	0
179463	Haarlem	2755003	1
179463	Haarlem	2755003	0
156927	Efteling	2757669	1
156927	Efteling	2757669	0
156927	Kaatsheuvel	2753156	0
156927	Efteling	2757669	0
198578	Slowakije	3057568	1
198578	Rotherham	2639093	1
198578	Rotterdam	2747891	1
198578	Slowakije	3057568	0
198578	Rotherham	2639093	0
198578	Rotterdam	2747891	0
198578	Rotterdam	2747891	0
198578	Midden-	12217848	0
198578	Oost-Europa	7729884	0
176736	Engeland	6269131		0
176736	Wales	2634895	0
176736	Engeland	6269131	0
176736	Schotland	2638360	0
226201	Myanmar	1327865	1
226201	Myanmar	1327865	0
226201	Mobye	1308984	0
226201	Myanmar	1327865	0
89760	Huis ten Bosch	2753492	1
89760	Huis ten Bosch	2753492	0
89760	Den Haag	2747373	0
89760	Huis ten Bosch	2753492	0

153951	Nederland	2750405	0
123019	China	1814991	0
250856	Hoofddorp	2753801	0
250856	Rusland	2017370	0
250856	Nederland	2750405	0
250856	Kazachstan	1522867	0
180731	Chemnitz	2940132	1
180731	Chemnitz	2940132	0
180731	Chemnitz	2940132	0
174725	Delhi	1273294	0
174725	Delhi	1273294	0

37776	Syrië	163843	1
37776	Syrië	163843	0
37776	Syrië	163843	0
116793	Saudi-Arabie	102358	1
116793	Saudi-Arabië	102358 	0
116793	Saudi-Arabie	102358	0
116793	China	1814991	0
116793	Iran	130758	0
116793	Myanmar	1327865	0
116793	Birma	1327865	0
125380	Duitsland	2921044	0
185714	Italie	3175395	0
185714	Corinaldo	3178094	0
185714	Rimini	3169361	0
227919	Maastricht	2751283	0
227919	Schagen	2747720	0
98009	RAI	6944504	0
187325	China	1814991	0
187325	Canada	6251999	0
187325	Iran	130758	0
187325	VS	6252001	0
187325	Europa	6255148	0
101112	Madrid	2510769	0
101112	Spanje	2510769	0
101112	Lepanto	256639	0
101112	Madrid	2510769	0
238881	Brussel	2800866	1
238881	Parijs	2988507	1
238881	Parijs	2988507	0
238881	Brussel	2800866	0
238881	Syrië	163843	0
238881	Molenbeek	2791018	0
238881	Parijs	2988507	0
238881	Parijs	2988507	0
238881	Zaventem	2783310	0
238881	Brussel	2800866	0
238881	Belgie	2802361	0
113740	Heerlen	2754652	0
113740	Kerkrade	2752923	0
43500	Schiphol	6296680 0
43500	Nederland	2750405	0
43500	Israël	294640 	0
43500	Denemarken	2623032	0
43500	Nederland	2750405	0
43500	Amsterdam	2759794	0
141629	Australië	2077456	1
141629	Australie	2077456	0
141629	Perth	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Perth	2063523	0
141629	Canberra	2172517	0
141629	Sydney	2147714	0
141629	Brisbane	2174003	0
141629	Wellington	2179537	0
141629	Christchurch	2192362	0
141629	Auckland	2193733	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nederland	2750405	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
35403	Middelharnis	2750884	0
96887	Texas	4736286	1
96887	Texas	4736286	0
96887	Odessa	5527554	0
80386	R'dam	2747890	1
80386	Rotterdam	2747890	0
80386	Rotterdam	2747890	0
208125	Oost-Europa	7729884	0
208125	Polen	798544	0
208125	Oost-Europa	7729884	0
208125	Nederland	2750405	0
208125	Peel en Maas	7535502	0
43546	Verenigde Staten	6252001	0
43546	Washington	4140963	0
43546	Chicago	4887398	0
43546	Vietnam	1562822	0
43546	Verenigde Staten	6252001	0
49488	Rotterdam	2747890	0
56512	Balkbrug	2759470	0
56512	Balkbrug	2759470	0
195087	Coronie	3384397	0
195087	Coronie	3384397	0
195087	Paramaribo	3383330	0
47765	Zijtaart	2743877	1
47765	Zijtaart	2743877	0
47765	Veghe	2745726	0
47765	Zijtaart	2743877	0
165753	Zwolle	2743477	1
165753	Zwolle	2743477	0
165753	Zwolle	2743477	0
52523	Los Angeles	5368361	0
52523	Californie	5332921	0
170893	Antarctica	6255152	1
170893	Antarctica	6255152	0
170893	Zuidpool	6942239	0
170893	Argentinië	3865483 	0
170893	Spanje	2510769	0
170893	Antarctica	6255152	0
141277	Lelystad	2751738	0
140140	Californie	5332921	0
106776	Schiphol	6296680	0
106776	Amsterdam-West	11525048	0
106776	Schiphol	6296680	0
65871	LA	5368361	1
65871	Los Angeles	5368361 	0
65871	Los Angeles	5368361	0
48822	Irak	99237	1
48822	Irak	99237	0
48822	Bagdad	98182	0
48822	Kirkuk	94787	0
48822	Kirkuk	94787	0
48822	Irak	99237	0
12491	Washington	4140963	0
228780	Epe	2756058	0
138005	Griekenland	390903	0
138005	Italie	3175395	0
138005	Zuid-Europa	9408658	0
138005	Nederland	2750405	0
138005	Nederland	2750405	0
138005	Griekenland	390903	0
138005	Italie	3175395	0
138005	Nederland	2750405	0
138005	Nederland	2750405	0
111846	Oostenrijk	2782113	0
111846	Zuwara	2208425	0
111846	Libie	2215636	0
112031	Veghel	2745726	1
112031	Veghel	2745726	0
80353	Australie	2077456	0
80353	Cape Flattery	8606531	0
80353	Australie	2077456	0
80353	Queensland	2152274	0
80353	Salomonseilanden	2103350	0
99454	Lech	2772798	0
99454	Lech	2772798	0
99454	Lech	2772798	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
88347	Israël	294640	1
88347	Israël	294640	0
88347	Westelijke Jordaanoever	285153	0
88347	Westoever	285153	0
88347	Gazastrook	281132	0
28385	Frankrijk	3017382	0
28385	Duitsland	2921044	0
28385	Finland	660013	0
47839	Europa	6255148	0
47839	Saudi-Arabie	102358	0
47839	Irak	99237	0
47839	Libanon	272103	0
47839	Algerije	2589581	0
47839	Europa	6255148	0
47839	Syrie	163843	0
47839	Syrie	163843	0
116065	Oekraïne	690791	1
116065	Oekraïne	690791	0
116065	Kiev	703448	0
116065	Oekraïne	690791	0
116065	Svatove	692118	0
116065	Loegansk	702657	0
116065	Oekraïne	690791	0
116065	Kiev	703448	0
139397	Nederland	2750405	0
139397	Nederland	2750405	0
139397	Brabant	2749990	0
139397	Brabant	2749990	0
139397	Flevoland	3319179	0
139397	Overijssel	2748838	0
139397	Utrecht	2745909	0
226168	Amsterdam	2759794	1
226168	Pijp	7648381	0
226168	Amstelveen	2759798	0
226168	De Pijp	7648381	0
226168	Amsterdam	2759794	0
226168	Amsterdam	2759794	0
226168	Haarlem	2755003	0
226168	De Pijp	7648381	0
226168	Amsterdam	2759793	0
226168	De Pijp	7648381	0
226168	De Pijp	7648381	0
50309	VS	6252001	1
50309	Salt Lake City	5780993	0
50309	Newtown	5280935	0
219195	Wit-Rusland	630336	1
219195	Berlijn	2950159	0
219195	Brussel	2800866	0
219195	Nederland	2750405	0
219195	Polen	798544	0
219195	Oekraïne	690791	0
219195	Baltische staten	12217934	0
42068	Universiteit Utrecht	10291123	0
42068	Nederland	2750405	0
42068	Californie	5332921	0
42068	Nederland	2750405	0
139200	Pittsburgh	5206379	0
22257	Libanon	272103	1
22257	Libanon	272103	0
22257	Kaslik	11205006	0
22257	Beiroet	276781	0
22257	Amsterdam	2759794	0
243348	Utrecht	2745912	0
243348	Utrecht	2745912	0
243348	Gelderland	2755634	0
243348	Overijssel	2748838	0
243348	Limburg	2751596	0
243348	Noord-Brabant	2749990	0
205493	Brabant	2749990	1
205493	Spanje	2510769	1
205493	Boxtel	2758460	0
205493	Spanje	2510769	0
205493	Spanje	2510769	0

205493	Boxtel	2758460	0
245415	Qatar	289688	1
245415	Qatar	289688	0
245415	Qatar	289688	0
245415	Nederland	2750405	0
245415	Qatar	289688	0
245415	Qatar	289688	0
30879	Nederland	2750405	0
30879	Nederland	2750405	0
207673	Brazilie	3469034	0
207673	Nederland	2750405	0
203293	Garrelsweer	2755725	0
203293	Loppersum	2751429	0
203293	Groningen	2755249	1
203293	Groningen	2755249	0
92614	Anbar	99592	0
92614	Ramadi	98717	0
92614	Anbar	99592	0
92614	Bagdad	98182	0
92614	Bagdad	98182	0
92614	Anbar	99592	0
92614	Ramadi	98717	0
238666	Den Haag	2747372	0
238666	Den Haag	2747372	0
238666	Den Haag	2747372	0
142627	Marrakech	2542997	1
142627	Marrakech	2542997	0
142627	Marokko	2542007	0
142627	Parijs	2988507	0
142627	Marrakech	2542997	0
142627	Verenigde Staten	6252001	0
142627	Marrakech	2542997	0
142627	VS	6252001	0
142627	China	1814991	0
142627	Amerika	6252001	0
225212	Verenigde Staten	6252001	0
225212	Europa	6255148	0
225212	China	1814991	0
21196	Hoofddorp	2753801	1
21196	Hoofddorp	2753801	0
218615	Syrie	163843	0
218615	Irak	99237	0
218615	Nederland	2750405	0
218615	Syrie	163843	0
